protocol,protocol_detected,master_proto,app_proto,category_name,category_id,flows,avg_detect_pkt_in_flow,var_detect_pkt_in_flow,avg_detecting_bytes,var_detecting_bytes,avg_packets_in_flow,var_packets_in_flow,avg_bytes_in_flow,var_bytes_in_flow,avg_detecting_instructions,var_detecting_instructions,avg_detecting_cycles,var_detecting_cycles,avg_detecting_ipc,var_detecting_ipc,avg_detecting_llc_misses,var_detecting_llc_misses,avg_detecting_llc_refs,var_detecting_llc_refs,avg_detecting_llc_miss_ratio,var_detecting_llc_miss_ratio,avg_detecting_branch_misses,var_detecting_branch_misses,avg_detecting_branch_miss_per_kinst,var_detecting_branch_miss_per_kinst
LLMNR,1,0,154,Network,14,2160,1.0,0.0,85.9587962962963,183.32376521776405,2.8712962962962965,22.468620541838135,273.53333333333336,308500.8775925926,13752.301851851851,3448323.59036694,9680.994444444445,15238977.257376544,1.5732522472222223,0.19498712019576667,12.560185185185185,340.9000814471879,239.8537037037037,79997.7110048011,0.13565022083333333,0.023884218868299844,56.192129629629626,1021.2468825017145,3.689178588888889,3.8040486601237298
TLS.Mozilla,1,91,125,Web,5,2153,4.018578727357176,0.02009143098268136,566.0185787273572,134055.91326374866,28.647004180213656,242.45505024475725,8860.21504876916,223082843.10145497,148035.01346957733,181576670.14519712,47916.084533209476,105060251.34817229,3.145179856943799,0.10215608936283042,18.06363214119833,687.2179667425247,154.75290292614955,92566.31609120147,0.2197592201579192,0.0333967662974499,132.33813283790062,12902.006427911756,0.4894127621922898,0.15099043510294763
SSDP,1,0,12,System,18,2056,1.0,0.0,190.5296692607004,948.8707150657086,8.449416342412452,453.59569032082237,2006.4455252918287,44430585.62154613,24314.98540856031,1213737.1826664673,13771.75340466926,37043328.30835417,1.9255764557392994,0.1955463746902033,16.54377431906615,391.5321305015973,294.35603112840465,76367.6485336644,0.07969272568093384,0.004253821716795372,59.405155642023345,5037.988086259822,1.6999467130350192,2.474689972362416
TLS.Facebook,1,91,119,SocialNetwork,6,1526,4.0,0.0,497.64220183486236,16030.525977851792,52.499344692005245,4493.7336168707025,28548.5249017038,4596244079.507572,125625.40956749672,504463486.4161339,41066.55701179554,57630883.99117954,3.0626608931847965,0.05048965672005609,18.660550458715598,243.39460362884319,115.10353866317169,7756.381153926095,0.21837622214941024,0.027416145523140038,90.47968545216251,1977.0582373846767,0.3512321946264744,0.03362210944231664
TLS.GoogleServices,1,91,239,Web,5,1096,4.0,0.0,520.7198905109489,23285.004567871223,56.30383211678832,6556.97794151926,24717.505474452555,2202530151.9014297,136355.0647810219,280249534.27043843,45502.472627737225,111370026.13246244,3.052898965328467,0.11617855046480718,18.771897810218977,1194.8494292450314,167.29014598540147,80472.77712917577,0.1837960711678832,0.024660063510456614,131.79288321167883,10901.262759570302,0.5084426861313868,0.20775730676732848
TLS.Canonical,1,91,169,Cloud,13,967,4.148914167528439,0.26324339180548584,448.364012409514,3875.0608765582742,24.237849017580146,202.02615793790753,9144.457083764219,563621423.7372999,111510.71768355739,77949881.97303787,42827.041365046534,34613562.465713955,2.636111608066184,0.08981795729066852,16.768355739400207,257.0445829220534,224.07755946225438,106102.52449125162,0.13516339813857292,0.017451978153375097,227.8572905894519,8013.932064220625,1.036592665977249,0.1657505450892173
LDAP,1,0,112,System,18,929,5.407965554359526,7.001486603765059,616.497308934338,232979.72469674092,50.18514531754575,7643.709531760369,14738.262648008611,682537236.8309083,37696.83638320775,311222331.79023707,19524.763186221742,85601940.31420988,1.8782642583423035,0.24372868714204737,13.018299246501615,294.17727547126964,117.67384284176534,32721.944213542578,0.2097660645855759,0.04035066018737796,114.82023681377825,3197.981678738322,2.773391067814855,5.585443810494956
Kerberos,1,0,111,Network,14,905,3.2088397790055248,9.029314123500505,1042.3723756906077,776636.2116125881,9.39889502762431,53.4419877293123,4112.300552486188,6179321.359391959,32636.36685082873,577388822.0731553,14977.516022099448,123120998.74256098,2.0837034607734806,0.3086106872027501,11.72596685082873,776.7403754464149,50.25635359116022,17336.00058117884,0.3147055447513813,0.06985474750747231,92.86961325966851,3988.11780592778,3.125287444198895,4.995387203780333
TLS.Twitter,1,91,120,SocialNetwork,6,785,4.0,0.0,554.7643312101911,22355.38522455272,48.84076433121019,8053.47400705911,30140.098089171974,10931401475.530506,136871.73375796177,149013106.5214719,44144.07388535032,20261970.221292544,3.111819765605096,0.06480389728880111,14.838216560509554,80.08720191488499,110.60764331210191,9166.804018012901,0.19829285095541402,0.02314564870327842,112.21146496815287,3655.973116962148,0.3865177554140128,0.05050836741320642
HTTP.Google,1,7,126,Advertisement,101,775,4.0,0.0,839.941935483871,52330.51146722165,52.75483870967742,245819.01344432886,34058.96,369352331412.3689,83167.30064516129,2084942327.9418707,39684.86580645161,675086680.905863,2.2021766051612905,0.09689023217082474,32.11870967741935,5089.614295109262,234.62322580645161,128393.0580412071,0.1969376206451613,0.02021145049354125,297.7225806451613,108144.74497398542,1.9734889858064517,1.8530552133461844
